,speaker,background,type,gender,debate,day,order,sentence,PERSON,ORG,GPE,NORP,LAW,LOC,polarity_sentiment
3442,Bernie Sanders,,Candidate,male,2,1,238,Second of all --,,,,,,,0.0
3443,Bernie Sanders,,Candidate,male,2,1,240,"Maybe you did that and made money off of healthcare, but our job is to run a nonprofit healthcare system.",,,,,,,0.0
3444,Bernie Sanders,,Candidate,male,2,1,240,"Furthermore -- furthermore, when we say $500 billion a year by ending all of the incredible complexities that are driving every American crazy trying to deal with the health insurance companies --",,,,American;,,,0.10000000000000002
3445,Bernie Sanders,,Candidate,male,2,1,242,Hospitals will be better off than they are today.,,,,,,,0.5
3446,Bernie Sanders,,Candidate,male,2,1,306,Because we'll have strong border protections.,,,,,,,0.4333333333333333
3447,Bernie Sanders,,Candidate,male,2,1,306,"But the main point I want to make is that what Trump is doing through his racism and his xenophobia, is demonizing a group of people.",Trump;,,,,,,0.16666666666666666
3448,Bernie Sanders,,Candidate,male,2,1,306,"And as president, I will end that demonization.",,,,,,,0.0
3449,Bernie Sanders,,Candidate,male,2,1,307,"If a mother and a child walk thousands of miles on a dangerous path, in my view, they are not criminals.",,,,,,,-0.6
3450,Bernie Sanders,,Candidate,male,2,1,309,They are people fleeing violence.,,,,,,,0.0
3451,Bernie Sanders,,Candidate,male,2,1,309,"And I think the main thing that we've got to do -- among many others, and Beto made this point -- we've got to ask ourselves, ""Why are people walking 2,000 miles to a strange country where they don't know the language?""",Beto;,,,,,,0.20555555555555552
3452,Bernie Sanders,,Candidate,male,2,1,310,"So what we will do, the first week we are in the White House, is bring the entire hemisphere together to talk about how we rebuild Honduras...",,,Honduras;,,,,0.08333333333333333
3453,Bernie Sanders,,Candidate,male,2,1,312,...,,,,,,,0.0
3454,Bernie Sanders,,Candidate,male,2,1,312,Guatemala and El Salvador so people do not have to flee their own countries.,,,El Salvador;Guatemala;,,,,0.6
3455,Bernie Sanders,,Candidate,male,2,1,344,"Well, I have two things.",,,,,,,0.0
3456,Bernie Sanders,,Candidate,male,2,1,344,A sane immigration policy moves the comprehensive immigration reform.,,,,,,,0.0
3457,Bernie Sanders,,Candidate,male,2,1,344,"It moves to a humane border policy, and which, by the way, we have enough administrative judges, so that we don't have incredible backlogs that we have right now.",,,,,,,0.3952380952380952
3458,Bernie Sanders,,Candidate,male,2,1,345,"But to your answer your question, I happen to believe that when I talk about healthcare as a human right that applies to all people in this country, and under a Medicare for All single payer system, we could afford to do that.",,Medicare;,,,,,0.07142857142857142
3459,Bernie Sanders,,Candidate,male,2,1,398,"I think we have got to do -- I think what I meant is what President Obama said, in that nobody up here is going to tell you that we have a magical solution to the crisis.",Obama;,,,,,,0.5
3460,Bernie Sanders,,Candidate,male,2,1,399,"Now, I come from one of the most rural states in America.",,,America;,,,,0.25
3461,Bernie Sanders,,Candidate,male,2,1,399,I have a D-minus voting record from the NRA.,,NRA;,,,,,0.0
3462,Bernie Sanders,,Candidate,male,2,1,399,And as president I suspect it will be an F record.,,,,,,,0.0
3463,Bernie Sanders,,Candidate,male,2,1,399,What I believe we have got to do is have the guts to finally take on the NRA.,,NRA;,,,,,0.0
3464,Bernie Sanders,,Candidate,male,2,1,400,You asked me about my record.,,,,,,,0.0
3465,Bernie Sanders,,Candidate,male,2,1,400,"Back in 1988, coming from a state that had no gun control, I called for the ban of the sale and distribution of assault weapons.",,,,,,,0.0
3466,Bernie Sanders,,Candidate,male,2,1,400,I lost that election.,,,,,,,0.0
3467,Bernie Sanders,,Candidate,male,2,1,400,"I will do everything I can not only to take on the NRA, but to expand and create universal background checks, do away with the strawman provision, do away with the gun show loophole, and do away with the loopholes that now exist for gun manufacturers who are selling large amounts of weapons into communities that are going to gangs.",,NRA;,,,,,0.07142857142857142
3468,Bernie Sanders,,Candidate,male,2,1,433,"Well the truth is that every credible poll that I have seen has me beating Donald Trump -- including the battleground states of Michigan, where I won the Democratic primary -- Wisconsin where I won the Democratic primary, and Pennsylvania.",Donald Trump;,,Pennsylvania;Wisconsin;Michigan;,Democratic;Democratic;,,,0.4000000000000001
3469,Bernie Sanders,,Candidate,male,2,1,434,"And the reason we are going to defeat Trump, and beat him badly is that he is a fraud and a phony and we're going to expose him for what he is.",,Trump;,,,,,-0.6999999999999998
3470,Bernie Sanders,,Candidate,male,2,1,434,"The American people want to have a minimum wage which is a living wage, $15 an hour.",,,,American;,,,0.0
3471,Bernie Sanders,,Candidate,male,2,1,434,I've helped lead that effort.,,,,,,,0.0
3472,Bernie Sanders,,Candidate,male,2,1,435,"The American people want to pay reasonable prices for prescription drugs, not the highest prices in the world --",,,,American;,,,0.1
3473,Bernie Sanders,,Candidate,male,2,1,437,I've helped lead the effort for that as well.,,,,,,,0.0
3474,Bernie Sanders,,Candidate,male,2,1,440,All right --,,,,,,,0.2857142857142857
3475,Bernie Sanders,,Candidate,male,2,1,442,John --,John;,,,,,,0.0
3476,Bernie Sanders,,Candidate,male,2,1,444,"John, I was a mayor and I helped transform my city -- I have some practical experience.",John;,,,,,,0.0
3477,Bernie Sanders,,Candidate,male,2,1,444,"Second of all, interestingly enough today is the anniversary of Medicare -- 54 years ago under Linda Johnson of the Democratic Congress they started a new program after one year 19 million elderly people in it.",Linda Johnson;,the Democratic Congress;Medicare;,,,,,0.04545454545454545
3478,Bernie Sanders,,Candidate,male,2,1,445,"Please don't tell me that in a four year period we cannot go from 65 down to 55, to 45, to 35 -- this is not radical.",,,,,,,-0.15555555555555559
3479,Bernie Sanders,,Candidate,male,2,1,445,This is what virtually every other country on Earth runs --,,,,,,Earth;,-0.125
3480,Bernie Sanders,,Candidate,male,2,1,447,We are the odd dog out.,,,,,,,-0.16666666666666666
3481,Bernie Sanders,,Candidate,male,2,1,489,He just mentioned my name.,,,,,,,0.0
3482,Bernie Sanders,,Candidate,male,2,1,496,Detroit was mentioned.,,,Detroit;,,,,0.0
3483,Bernie Sanders,,Candidate,male,2,1,496,And I'm delighted that Detroit is rebounding.,,,Detroit;,,,,0.7
3484,Bernie Sanders,,Candidate,male,2,1,496,"But let us understand, Detroit was nearly destroyed because of awful trade policy which allowed corporations to throw workers in this community out on the streets as they moved to low-wage countries.",,,Detroit;,,,,-0.45
3485,Bernie Sanders,,Candidate,male,2,1,497,"To win this election, and to defeat Donald Trump -- which, by the way, in my view, is not going to be easy -- we need to have a campaign of energy and excitement and of vision.",Donald Trump;,,,,,,0.6166666666666667
3486,Bernie Sanders,,Candidate,male,2,1,497,"We need to bring millions of young people into the political process in a way that we have never seen by, among other things, making public colleges...",,,,,,,-0.006249999999999999
3487,Bernie Sanders,,Candidate,male,2,1,499,... and universities tuition-free and canceling student debt.,,,,,,,0.0
3488,Bernie Sanders,,Candidate,male,2,1,562,I get a little bit tired of Democrats afraid of big ideas.,,,,Democrats;,,,-0.296875
3489,Bernie Sanders,,Candidate,male,2,1,562,Republicans are not afraid of big ideas.,,,,Republicans;,,,0.15
3490,Bernie Sanders,,Candidate,male,2,1,562,They could give $1 trillion in tax breaks to billionaires and profitable corporations.,,,,,,,0.0
3491,Bernie Sanders,,Candidate,male,2,1,562,They could bail out the crooks on Wall Street.,,,,,,,0.0
3492,Bernie Sanders,,Candidate,male,2,1,562,So please don't tell me that we cannot take on the fossil fuel industry.,,,,,,,0.0
3493,Bernie Sanders,,Candidate,male,2,1,562,And nothing happens unless we do that.,,,,,,,0.0
3494,Bernie Sanders,,Candidate,male,2,1,564,Here is the bottom line.,,,,,,,0.0
3495,Bernie Sanders,,Candidate,male,2,1,564,"We've got to ask ourselves a simple question, ""What do you do with an industry that knowingly, for billions of dollars in short-term profits, is destroying this planet?""",,,,,,,-0.1
3496,Bernie Sanders,,Candidate,male,2,1,564,I say that is criminal activity that cannot be allowed to continue.,,,,,,,-0.4
3497,Bernie Sanders,,Candidate,male,2,1,575,"On this issue, my friends, there is no choice.",,,,,,,0.0
3498,Bernie Sanders,,Candidate,male,2,1,575,"We have got to be super aggressive if we love our children and if we want to leave them a planet that is healthy and is habitable, so I don't disagree with Tim.",Tim;,,,,,,0.4444444444444444
3499,Bernie Sanders,,Candidate,male,2,1,575,"What that means is we got to, A, take on the fossil fuel industry, B, it means we have to transform our energy system away from fossil fuel to energy efficiency and sustainable energy, at a hell of a lot of good union jobs, as we do that.",,,,,,,0.7
3500,Bernie Sanders,,Candidate,male,2,1,575,We got to transform our transportation ...,,,,,,,0.0
3501,Bernie Sanders,,Candidate,male,2,1,577,"... system, and we have to lead the world ...",,,,,,,0.0
3502,Bernie Sanders,,Candidate,male,2,1,579,... because this is not just an American issue.,,,,American;,,,0.0
3503,Bernie Sanders,,Candidate,male,2,1,588,"Look, Steve, there ain't nobody in the Congress who's more strongly pro-worker than I am.",Steve;,Congress;,,,,,0.4666666666666667
3504,Bernie Sanders,,Candidate,male,2,1,588,"So when I talk about taking on the fossil fuel industry, what I am also talking about is a just transition.",,,,,,,0.0
3505,Bernie Sanders,,Candidate,male,2,1,588,All right.,,,,,,,0.2857142857142857
3506,Bernie Sanders,,Candidate,male,2,1,588,We can create what the Green New Deal is about.,,,,,,,-0.03181818181818183
3507,Bernie Sanders,,Candidate,male,2,1,588,It's a bold idea.,,,,,,,0.3333333333333333
3508,Bernie Sanders,,Candidate,male,2,1,588,We can create millions of good-paying jobs.,,,,,,,0.0
3509,Bernie Sanders,,Candidate,male,2,1,588,We can rebuild communities in rural America that have been devastated.,,,America;,,,,0.0
3510,Bernie Sanders,,Candidate,male,2,1,588,So we are not anti-worker.,,,,,,,0.0
3511,Bernie Sanders,,Candidate,male,2,1,588,"We are going to provide and make sure that those workers have a transition, new jobs, healthcare and education.",,,,,,,0.3181818181818182
3512,Bernie Sanders,,Candidate,male,2,1,679,"Well, I respond to that by saying that I am supportive of Jim Clyburn's legislation, which is called 10-20-30.",Jim Clyburn's;,,,,,,0.5
3513,Bernie Sanders,,Candidate,male,2,1,679,"And what that understands is that as a result of slavery, and segregation, and the institutional racism we see now in health care, in education, in financial services, we are going to have to focus big time on rebuilding distressed communities in America, including African-American communities.",,,America;,African-American;,,,0.0
3514,Bernie Sanders,,Candidate,male,2,1,680,"In terms of education, I also have a plan.",,,,,,,0.0
3515,Bernie Sanders,,Candidate,male,2,1,680,It's called the Thurgood Marshall Plan.,,,,,,,0.0
3516,Bernie Sanders,,Candidate,male,2,1,680,And it would focus on ending the growth of segregated schools in America.,,,America;,,,,0.0
3517,Bernie Sanders,,Candidate,male,2,1,680,It would triple funding for Title I schools.,,Title;,,,,,0.0
3518,Bernie Sanders,,Candidate,male,2,1,680,"It would make sure that teachers in this country earned at least $60,000 a year.",,,,,,,0.1
3519,Bernie Sanders,,Candidate,male,2,1,720,I was...,,,,,,,0.0
3520,Bernie Sanders,,Candidate,male,2,1,724,"Oh, I'm sorry.",,,,,,,-0.5
3521,Bernie Sanders,,Candidate,male,2,1,735,"Yeah, OK.",,,,,,,0.5
3522,Bernie Sanders,,Candidate,male,2,1,735,"You're looking, I believe, at the only member of Congress who not only voted against these disastrous trade agreements, NAFTA, PNTR with China, which cost us over 4 million jobs, but also helped lead the effort against these agreements.",,PNTR;NAFTA;Congress;,China;,,,,-0.2333333333333333
3523,Bernie Sanders,,Candidate,male,2,1,736,"Now, Elizabeth is absolutely right.",Elizabeth;,,,,,,0.2857142857142857
3524,Bernie Sanders,,Candidate,male,2,1,736,"If anybody here thinks that corporate America gives one damn about the average American worker, you're mistaken.",,,America;,American;,,,-0.049999999999999996
3525,Bernie Sanders,,Candidate,male,2,1,736,"If they can save five cents by going to China, Mexico, or Vietnam, or anyplace else, that's exactly what they will do.",,,Vietnam;Mexico;China;,,,,0.25
3526,Bernie Sanders,,Candidate,male,2,1,737,"As president, let me tell you what I will do.",,,,,,,0.0
3527,Bernie Sanders,,Candidate,male,2,1,737,These guys line up at the federal trough.,,,,,,,0.0
3528,Bernie Sanders,,Candidate,male,2,1,737,They want military contracts.,,,,,,,-0.1
3529,Bernie Sanders,,Candidate,male,2,1,737,They want all kinds of contracts.,,,,,,,0.0
3530,Bernie Sanders,,Candidate,male,2,1,737,"Well, under my administration, you ain't going to get those contracts if you're throwing American workers out on the street.",,,,American;,,,0.0
3531,Bernie Sanders,,Candidate,male,2,1,790,Can I just respond to that?,,,,,,,0.0
3532,Bernie Sanders,,Candidate,male,2,1,800,"Matter of fact, I do.",,,,,,,0.0
3533,Bernie Sanders,,Candidate,male,2,1,800,"But before I get into that, the major issue that we don't talk about in Congress; you don't talk about in the media, is the massive level of income and wealth inequality in America.",,Congress;,America;,,,,0.03125
3534,Bernie Sanders,,Candidate,male,2,1,801,You've got three people who own more wealth than the bottom 90 percent.,,,,,,,0.55
3535,Bernie Sanders,,Candidate,male,2,1,801,You have a top 1 percent that owns more wealth than the bottom 92 percent.,,,,,,,0.5
3536,Bernie Sanders,,Candidate,male,2,1,801,Forty-nine percent of all new income goes to the top 1 percent.,,,,,,,0.3181818181818182
3537,Bernie Sanders,,Candidate,male,2,1,801,Companies like Amazon and billionaires out there do not pay one nickel in federal income tax.,,Amazon;,,,,,0.0
3538,Bernie Sanders,,Candidate,male,2,1,801,"And we've got 500,000 people sleeping out on the street.",,,,,,,0.0
3539,Bernie Sanders,,Candidate,male,2,1,802,"What we need is a political revolution that tells these billionaires and corporate America that they are Americans; they'll participate in our society, but they have got to start paying their fair share of taxes, period.",,,America;,Americans;,,,0.2333333333333333
3540,Bernie Sanders,,Candidate,male,2,1,825,Trump is a pathological liar.,,Trump;,,,,,0.0
3541,Bernie Sanders,,Candidate,male,2,1,825,I tell the truth.,,,,,,,0.0
3542,Bernie Sanders,,Candidate,male,2,1,827,"We have been in Afghanistan I think 18 years, in Iraq 16 or 17 years.",,,Iraq;Afghanistan;,,,,0.0
3543,Bernie Sanders,,Candidate,male,2,1,827,We have spent $5 trillion on the war on terror.,,,,,,,-0.1
3544,Bernie Sanders,,Candidate,male,2,1,827,And there are probably more terrorists out there now than before it began.,,,,,,,0.5
3545,Bernie Sanders,,Candidate,male,2,1,827,"We're going to spend -- the Congress passed -- and I will not vote for -- a $715 billion military budget, more than the 10 next countries combined.",,Congress;,,,,,0.13333333333333333
3546,Bernie Sanders,,Candidate,male,2,1,828,"What we need is a foreign policy that focuses on diplomacy, ending conflicts by people sitting at a table, not by killing each other.",,,,,,,-0.125
3547,Bernie Sanders,,Candidate,male,2,1,828,"As president of the United States, I will go to the United Nations and not denigrate it, not attack the U.N., but bring countries together in the Middle East and all over the world to come to terms with their differences and solve those problems peacefully.",,U.N.;the United Nations;,the United States;,,,the Middle East;,0.125
3548,Bernie Sanders,,Candidate,male,2,1,830,The United States cannot be the policeman of the world.,,,The United States;,,,,0.0
3549,Bernie Sanders,,Candidate,male,2,1,899,Could I add something to that...,,,,,,,0.0
3550,Bernie Sanders,,Candidate,male,2,1,913,"Well, Pete is right.",Pete;,,,,,,0.2857142857142857
3551,Bernie Sanders,,Candidate,male,2,1,913,It's a question of vision.,,,,,,,0.0
3552,Bernie Sanders,,Candidate,male,2,1,913,"That's what it is, whether you're young, whether you're old, whether you're in between.",,,,,,,0.1
3553,Bernie Sanders,,Candidate,male,2,1,913,"And my vision, among other things, says that if we're going to fight for health care, we don't take money from the drug companies or the insurance companies.",,,,,,,-0.125
3554,Bernie Sanders,,Candidate,male,2,1,914,"And I have asked all of the candidates who are running to say they will not accept money from those entities who, in my view, are going to war against the American people in terms of health care.",,,,American;,,,0.0
3555,Bernie Sanders,,Candidate,male,2,1,914,That's a new vision.,,,,,,,0.13636363636363635
3556,Bernie Sanders,,Candidate,male,2,1,915,"A new vision says that we must cancel completely student debt because the younger generation in this country today, for the first time in modern American history, will have a lower standard of living than their parents.",,,,American;,,,0.09805194805194804
3557,Bernie Sanders,,Candidate,male,2,1,981,"As somebody who grew up in family that lived in a rent-controlled apartment in Brooklyn, New York, and lived paycheck to paycheck, I'm running for president not just to defeat the most dangerous president in the history of this country, a guy who's a racist and a sexist and a homophobe.",,,New York;Brooklyn;,,,,0.012121212121212125
3558,Bernie Sanders,,Candidate,male,2,1,981,"I'm running to transform this country and to stand with the working class of America, which for the last 45 years has been decimated.",,,America;,,,,0.0
3559,Bernie Sanders,,Candidate,male,2,1,982,"Two days ago, I had a remarkable experience which should tell you everything you need to know about what's going on in America.",,,America;,,,,0.75
3560,Bernie Sanders,,Candidate,male,2,1,982,"I took 15 people with diabetes from Detroit a few miles into Canada, and we bought insulin for one-tenth the price being charged by the crooks who run the pharmaceutical industry in America today.",,,America;Canada;Detroit;,,,,-0.2
3561,Bernie Sanders,,Candidate,male,2,1,984,But it's not just the price-fixing and the corruption and the greed of the pharmaceutical industry.,,,,,,,0.0
3562,Bernie Sanders,,Candidate,male,2,1,984,It's what's going on in the fossil fuel industry.,,,,,,,0.0
3563,Bernie Sanders,,Candidate,male,2,1,984,It's what's going on in Wall Street.,,,,,,,0.0
3564,Bernie Sanders,,Candidate,male,2,1,984,It's what's going on with the prison industrial complex.,,,,,,,-0.3
3565,Bernie Sanders,,Candidate,male,2,1,986,We need a mass political movement.,,,,,,,0.0
3566,Bernie Sanders,,Candidate,male,2,1,986,Please go to berniesanders.com.,,,,,,,0.0
3567,Bernie Sanders,,Candidate,male,2,1,986,Become one of our million volunteers.,,,,,,,0.0
3568,Bernie Sanders,,Candidate,male,2,1,986,Stand up and take on the greed and corruption of the ruling class of this country.,,,,,,,0.0
3569,Bernie Sanders,,Candidate,male,2,1,986,"Let's create a government and an economy that works for all of us, not just the 1 percent.",,,,,,,0.0
3570,Bernie Sanders,,Candidate,male,3,1,46,"Let me be blunt and tell you what you don't hear much about in Congress or in the media, and that is, it goes without saying that we must and will defeat Trump, the most dangerous president in the history of this country.",,Trump;Congress;,,,,,0.033333333333333326
3571,Bernie Sanders,,Candidate,male,3,1,48,But we must do more.,,,,,,,0.5
3572,Bernie Sanders,,Candidate,male,3,1,48,We must do more.,,,,,,,0.5
3573,Bernie Sanders,,Candidate,male,3,1,48,We have got to recognize that this country is moving into an oligarchic form of society where a handful of billionaires control the economic and political life of this country.,,,,,,,0.1
3574,Bernie Sanders,,Candidate,male,3,1,48,"And as president, I am prepared to take them on.",,,,,,,0.0
3575,Bernie Sanders,,Candidate,male,3,1,49,"Yes, we will raise the minimum wage to a living wage.",,,,,,,0.0
3576,Bernie Sanders,,Candidate,male,3,1,49,"Yes, we will finally make sure that every American has health care as a human right, not a privilege.",,,,American;,,,0.15714285714285714
3577,Bernie Sanders,,Candidate,male,3,1,49,"And, yes, we will address the catastrophic crisis of climate change and transform our energy system away from fossil fuel.",,,,,,,0.0
3578,Bernie Sanders,,Candidate,male,3,1,85,"Well, Joe said that Medicare-for-all would cost over $30 trillion.",Joe;,Medicare;,,,,,0.0
3579,Bernie Sanders,,Candidate,male,3,1,86,"That's right, Joe.",Joe;,,,,,,0.2857142857142857
3580,Bernie Sanders,,Candidate,male,3,1,87,Status quo over 10 years will be $50 trillion.,,,,,,,0.0
3581,Bernie Sanders,,Candidate,male,3,1,87,"Every study done shows that Medicare-for-all is the most cost-effective approach to providing health care to every man, woman, and child in this country.",,Medicare;,,,,,0.5
3582,Bernie Sanders,,Candidate,male,3,1,87,"I, who wrote the damn bill, if I may say so...",,,,,,,0.0
3583,Bernie Sanders,,Candidate,male,3,1,89,"... intend to eliminate all out-of-pocket expenses, all deductibles, all co-payments.",,,,,,,0.0
3584,Bernie Sanders,,Candidate,male,3,1,89,"Nobody in America will pay more than $200 a year for prescription drugs, because we're going to stand up to the greed and corruption and price-fixing of the pharmaceutical industry.",,,America;,,,,0.5
3585,Bernie Sanders,,Candidate,male,3,1,91,"We need - we need a health-care system that guarantees health care to all people as every other major country does, not a system which provides $100 billion a year in profit for the drug companies and the insurance companies.",,,,,,,-0.03125
3586,Bernie Sanders,,Candidate,male,3,1,92,"And I'll tell you how absurd the system is tonight on ABC, the health-care industry will be advertising, telling you how bad Medicare-for-all is, because they want to protect their profits.",,Medicare;ABC;,,,,,-0.5999999999999999
3587,Bernie Sanders,,Candidate,male,3,1,92,That is absurd.,,,,,,,-0.5
3588,Bernie Sanders,,Candidate,male,3,1,110,"Let us be clear, Joe, in the United States of America, we are spending twice as much per capita on health care as the Canadians or any other major country on earth.",Joe;,,the United States of America;,Canadians;,,earth;,0.05937500000000001
3589,Bernie Sanders,,Candidate,male,3,1,112,"Yes, but Americans don't want to pay twice as much as other countries.",,,,Americans;,,,-0.125
3590,Bernie Sanders,,Candidate,male,3,1,112,And they guarantee health care to all people.,,,,,,,0.0
3591,Bernie Sanders,,Candidate,male,3,1,112,"Under my Medicare-for-all proposal, when you don't pay out-of-pocket and you don't pay premiums, maybe you've run into people who love their premiums, I haven't.",,Medicare;,,,,,0.5
3592,Bernie Sanders,,Candidate,male,3,1,113,"What people want is cost-effective health care, Medicare-for-all will save the average American substantial sums of money on his or her health care bill.",,Medicare;,,American;,,,-0.075
3593,Bernie Sanders,,Candidate,male,3,1,134,"George, you talked about, was it 150 million people on private insurance?",George;,,,,,,0.0
3594,Bernie Sanders,,Candidate,male,3,1,134,Fifty million of those people lose their private insurance every year when they quit their jobs or they go unemployed or their employer changes their insurance policy.,,,,,,,0.0
3595,Bernie Sanders,,Candidate,male,3,1,134,Medicare-for-all is comprehensive health care.,,Medicare;,,,,,0.0
3596,Bernie Sanders,,Candidate,male,3,1,134,"Covers all basic needs, including home health care.",,,,,,,0.0
3597,Bernie Sanders,,Candidate,male,3,1,135,"It allows you to go to any doctor you want, which many private insurance company programs do not.",,,,,,,0.25
3598,Bernie Sanders,,Candidate,male,3,1,135,"So, if you want comprehensive health care, freedom of choice regarding doctor or hospital, no more than $200 a year for prescription drugs, taking on the drug companies and the insurance companies, moving to Medicare-for-all is the way to go.",,Medicare;,,,,,-0.25
3599,Bernie Sanders,,Candidate,male,3,1,152,"As a matter of fact, they will in our bill.",,,,,,,0.0
3600,Bernie Sanders,,Candidate,male,3,1,155,"Okay, one minute, George?",George;,,,,,,0.5
3601,Bernie Sanders,,Candidate,male,3,1,157,All right.,,,,,,,0.2857142857142857
3602,Bernie Sanders,,Candidate,male,3,1,157,Two points.,,,,,,,0.0
3603,Bernie Sanders,,Candidate,male,3,1,157,"You got to defend the fact that today not only do we have 87 million people uninsured and underinsured, you got to defend the fact that 500,000 Americans are going bankrupt.",,,,Americans;,,,0.0
3604,Bernie Sanders,,Candidate,male,3,1,157,You know why they're going bankrupt?,,,,,,,0.0
3605,Bernie Sanders,,Candidate,male,3,1,157,Because they suffered a terrible disease - cancer or heart disease.,,,,,,,-1.0
3606,Bernie Sanders,,Candidate,male,3,1,158,"Under my legislation, people will not go into financial ruin because they suffered with a diagnosis of cancer.",,,,,,,0.0
3607,Bernie Sanders,,Candidate,male,3,1,158,And our program is the only one that does that.,,,,,,,0.0
3608,Bernie Sanders,,Candidate,male,3,1,398,No.,,,,,,,0.0
3609,Bernie Sanders,,Candidate,male,3,1,398,"But what I would support, absolutely, is passing major legislation, the gun legislation the people here are talking about, Medicare-for-all, climate change legislation that saves the planet.",,Medicare;,,,,,0.13125
3610,Bernie Sanders,,Candidate,male,3,1,398,"I will not wait for 60 votes to make that happen, and you can do it in a variety of ways.",,,,,,,0.0
3611,Bernie Sanders,,Candidate,male,3,1,398,You can do that through budget reconciliation law.,,,,,,,0.0
3612,Bernie Sanders,,Candidate,male,3,1,398,"You have a vice president who will, in fact, tell the Senate what is appropriate and what is not, what is in order and what is not.",,Senate;,,,,,0.5
3613,Bernie Sanders,,Candidate,male,3,1,399,"But I want to get back to a point that Elizabeth made and that, in fact, in terms of gun issues, picking up on Cory and Beto and everybody else, what we are looking at is a corrupt political system, and that means whether it is the drug companies or the insurance companies or the fossil fuel industry determining what's happening in Washington or, in this case, you've got an NRA which has intimidated the president of the United States and the Republican leadership.",Beto;Cory;Elizabeth;,NRA;,the United States;Washington;,Republican;,,,-0.16666666666666666
3614,Bernie Sanders,,Candidate,male,3,1,401,"I am proud - I am proud that, year after year, I had an ""F"" rating from the NRA.",,NRA;,,,,,0.8
3615,Bernie Sanders,,Candidate,male,3,1,401,"And as president, I will not be intimidated by the NRA.",,NRA;,,,,,0.0
3616,Bernie Sanders,,Candidate,male,3,1,532,"Well, there is a reason - there is a reason why, in the last 45 years, the average American today, despite an explosion of technology and worker productivity, is not making a penny more than he or she made 45 years ago.",,,,American;,,,0.0875
3617,Bernie Sanders,,Candidate,male,3,1,532,"And one of the reasons is that, for decades, we have had disastrous trade policies.",,,,,,,-0.7
3618,Bernie Sanders,,Candidate,male,3,1,533,"I got to say to my good friend, Joe Biden, Joe and I strongly disagree on trade.",Joe;Joe Biden;,,,,,,0.5666666666666667
3619,Bernie Sanders,,Candidate,male,3,1,533,"I helped lead the opposition to NAFTA and PNTR, which cost this country over 4 million good-paying jobs.",,PNTR;NAFTA;,,,,,0.0
3620,Bernie Sanders,,Candidate,male,3,1,535,And what happened is people who had those jobs ended up getting other jobs making 50 percent of what they made in manufacturing.,,,,,,,-0.125
3621,Bernie Sanders,,Candidate,male,3,1,536,"So Trump, obviously, hasn't a clue.",,Trump;,,,,,0.0
3622,Bernie Sanders,,Candidate,male,3,1,536,Trump thinks that trade policy is a tweet at 3 o'clock in the morning.,,Trump;,,,,,0.0
3623,Bernie Sanders,,Candidate,male,3,1,536,"What we have got to do is develop a trade policy that represents workers, represents the farmers in the Midwest and elsewhere, who are losing billions right now because of Trump's policy, a trade policy which understands that if a company shuts down in America and goes abroad, and then thinks they're going to get online to get a lucrative federal contract, under Bernie Sanders, they got another guess coming.",Bernie Sanders;,Trump;,America;,,,Midwest;,0.06507936507936506
3624,Bernie Sanders,,Candidate,male,3,1,591,"David, let me answer that, but let me just comment on something that the vice president said.",David;,,,,,,0.0
3625,Bernie Sanders,,Candidate,male,3,1,592,You talked about the big mistake in Iraq and the surge.,,,Iraq;,,,,0.0
3626,Bernie Sanders,,Candidate,male,3,1,592,"The truth is, the big mistake, the huge mistake, and one of the big differences between you and me, I never believed what Cheney and Bush said about Iraq...",Bush;Cheney;,,Iraq;,,,,0.13333333333333336
3627,Bernie Sanders,,Candidate,male,3,1,595,I voted against the war in Iraq,,,Iraq;,,,,0.0
3628,Bernie Sanders,,Candidate,male,3,1,597,... and helped lead the opposition.,,,,,,,0.0
3629,Bernie Sanders,,Candidate,male,3,1,597,"And it's sad to say - I mean, I, kind of, you know, had the feeling that there would be massive destabilization in that area if we went into that war.",,,,,,,-0.053125000000000006
3630,Bernie Sanders,,Candidate,male,3,1,598,"As the former chairman of the Senate Committee on Veterans Affairs, I want to pick up on what Pete said.",Pete;,the Senate Committee on Veterans Affairs;,,,,,0.0
3631,Bernie Sanders,,Candidate,male,3,1,598,"We cannot express our gratitude to all of the men and women who have put their lives on the line to defend them - defend us, who have responded to the call of duty.",,,,,,,0.0
3632,Bernie Sanders,,Candidate,male,3,1,598,"But I think, also, I am the only person up here to have voted against all three of Trump's military budgets.",,Trump;,,,,,-0.05
3633,Bernie Sanders,,Candidate,male,3,1,600,I don't think we have to spend $750 billion a year on the military when we don't even know who our enemy is.,,,,,,,-0.1
3634,Bernie Sanders,,Candidate,male,3,1,602,"I think that what we have got to do is bring this world together - bring it together on climate change, bring it together in fighting against terrorism.",,,,,,,0.0
3635,Bernie Sanders,,Candidate,male,3,1,602,"And make it clear that we as a planet, as a global community, will work together to help countries around the world rebuild their struggling economies and do everything that we can to rid the world of terrorism.",,,,,,,0.05000000000000001
3636,Bernie Sanders,,Candidate,male,3,1,602,But dropping bomb on Afghanistan and Iraq was not the way to do it.,,,Iraq;Afghanistan;,,,,0.0
3637,Bernie Sanders,,Candidate,male,3,1,620,"Well, first of all, let me be very clear.",,,,,,,0.19
3638,Bernie Sanders,,Candidate,male,3,1,620,Anybody who does what Maduro does is a vicious tyrant.,Maduro;,,,,,,-1.0
